filename,baseColour,articleType,season,gender
7901.jpg,8,23,0,0
44627.jpg,0,17,0,0
50012.jpg,0,2,3,2
13440.jpg,0,23,2,0
50664.jpg,0,17,3,0
45671.jpg,1,14,1,2
28694.jpg,0,12,2,2
23775.jpg,8,20,3,0
28741.jpg,8,12,2,2
42931.jpg,0,24,2,0
21385.jpg,1,13,0,0
3945.jpg,8,23,2,2
25776.jpg,0,13,2,0
41044.jpg,2,25,3,0
20353.jpg,1,11,0,2
25772.jpg,0,13,2,0
35328.jpg,4,13,3,2
35712.jpg,0,19,2,0
33517.jpg,0,10,2,2
53025.jpg,5,13,0,2
57985.jpg,9,21,0,2
41783.jpg,6,13,2,2
40938.jpg,6,21,2,2
15701.jpg,0,13,0,0
47109.jpg,8,4,0,0
23401.jpg,1,11,2,2
48201.jpg,0,20,3,0
11900.jpg,0,8,2,0
44239.jpg,2,7,3,0
51654.jpg,0,25,3,0
57066.jpg,7,13,2,2
4606.jpg,0,0,3,1
18982.jpg,0,23,0,0
31915.jpg,3,13,2,2
54019.jpg,1,9,2,2
52659.jpg,8,9,2,2
47653.jpg,9,13,2,2
51473.jpg,7,23,2,0
34890.jpg,1,9,2,2
42198.jpg,2,13,2,2
36709.jpg,7,14,1,0
52687.jpg,4,25,3,2
53985.jpg,2,9,2,2
42540.jpg,1,12,2,2
22925.jpg,0,25,3,1
30541.jpg,8,18,2,1
13938.jpg,8,16,2,0
28930.jpg,7,23,2,0
5595.jpg,8,19,2,0
38636.jpg,1,23,2,0
12512.jpg,0,8,3,0
39360.jpg,0,25,3,0
48767.jpg,8,13,2,2
22830.jpg,3,4,2,0
6374.jpg,7,4,2,0
29548.jpg,1,23,2,0
39661.jpg,0,19,2,0
5133.jpg,7,21,2,2
46391.jpg,0,23,2,0
54526.jpg,8,19,0,0
11788.jpg,5,12,0,2
15523.jpg,0,10,0,2
57356.jpg,0,2,3,2
33726.jpg,0,1,2,2
38422.jpg,2,9,2,2
48031.jpg,0,25,3,0
28609.jpg,0,13,2,0
29939.jpg,8,25,3,0
52181.jpg,8,13,0,2
34277.jpg,8,13,2,2
54940.jpg,7,23,2,2
13285.jpg,0,17,0,0
43227.jpg,2,9,2,2
14596.jpg,0,13,2,2
36420.jpg,0,15,2,0
5050.jpg,0,4,2,0
2171.jpg,2,23,2,0
41211.jpg,5,4,2,0
56981.jpg,4,6,3,2
7393.jpg,2,4,3,0
24887.jpg,3,23,2,2
5040.jpg,1,7,2,0
29932.jpg,0,25,3,2
41589.jpg,1,16,2,0
26233.jpg,7,23,2,0
10702.jpg,4,25,3,2
21881.jpg,6,12,0,2
26990.jpg,1,17,2,2
20971.jpg,3,1,3,0
35474.jpg,1,10,3,2
51669.jpg,4,20,3,0
54623.jpg,0,25,3,0
53054.jpg,9,13,0,2
18468.jpg,8,14,1,2
16113.jpg,2,15,0,0
56918.jpg,0,10,3,2
38765.jpg,3,23,2,0
56544.jpg,0,13,1,2
13058.jpg,0,25,3,2
59922.jpg,8,12,2,2
44304.jpg,0,17,2,0
28162.jpg,4,20,3,0
21624.jpg,0,2,2,2
50230.jpg,2,20,3,2
43849.jpg,3,13,2,2
12029.jpg,0,16,0,0
9357.jpg,8,18,0,0
44009.jpg,0,14,1,0
35015.jpg,9,13,2,2
37297.jpg,0,25,3,0
31188.jpg,0,24,2,0
11740.jpg,0,23,0,0
28225.jpg,5,13,1,2
17278.jpg,0,23,0,0
40220.jpg,0,24,2,0
54533.jpg,0,19,0,0
55837.jpg,6,13,1,2
26323.jpg,1,13,0,0
20279.jpg,2,10,3,2
34451.jpg,0,6,3,2
13408.jpg,1,16,2,0
54129.jpg,2,10,3,2
2139.jpg,8,23,1,0
46077.jpg,0,15,2,0
35329.jpg,4,13,3,2
21369.jpg,8,23,0,0
54639.jpg,0,25,3,0
55425.jpg,7,13,1,2
55963.jpg,7,13,1,2
40059.jpg,8,23,2,0
49076.jpg,4,13,1,2
54053.jpg,8,13,2,2
39127.jpg,7,13,0,2
25112.jpg,1,1,3,2
50521.jpg,7,13,2,0
50335.jpg,1,12,2,2
20873.jpg,1,4,0,0
15088.jpg,0,13,0,0
11056.jpg,1,16,0,0
44170.jpg,0,13,1,0
59440.jpg,0,16,0,0
55803.jpg,6,13,2,2
48112.jpg,2,1,2,2
27015.jpg,8,11,2,2
45144.jpg,0,25,3,2
57304.jpg,2,10,3,2
20588.jpg,3,24,3,2
34877.jpg,1,9,2,2
16228.jpg,0,13,0,0
17181.jpg,1,16,3,0
27170.jpg,8,16,2,0
41836.jpg,0,4,2,0
48227.jpg,0,20,3,0
36309.jpg,7,7,2,1
35934.jpg,0,19,2,0
21449.jpg,9,21,3,2
3769.jpg,1,23,2,0
24411.jpg,0,19,2,0
11498.jpg,8,10,3,2
25637.jpg,4,25,3,2
50225.jpg,2,1,2,2
35041.jpg,0,12,2,2
27737.jpg,7,9,3,2
50622.jpg,8,3,2,0
55900.jpg,7,13,1,2
20361.jpg,0,23,0,0
31121.jpg,0,21,2,2
55862.jpg,7,13,1,2
34957.jpg,2,13,2,2
25097.jpg,0,24,3,0
22977.jpg,8,19,0,0
59275.jpg,7,25,3,2
27695.jpg,6,9,3,2
40156.jpg,3,21,2,2
13251.jpg,2,22,0,0
20690.jpg,0,4,3,0
48122.jpg,2,1,2,2
26922.jpg,6,21,2,2
57624.jpg,8,13,1,2
29760.jpg,2,25,3,0
46939.jpg,1,14,1,2
14677.jpg,1,16,0,0
15120.jpg,0,22,0,0
47199.jpg,2,8,2,0
14733.jpg,8,16,0,0
11267.jpg,0,22,0,0
46308.jpg,8,25,3,2
30632.jpg,9,23,2,0
54480.jpg,7,3,2,0
56046.jpg,7,13,1,2
33841.jpg,8,4,2,0
33244.jpg,1,16,2,0
27501.jpg,7,13,3,2
3357.jpg,0,23,2,0
28760.jpg,5,12,2,2
12885.jpg,8,19,0,0
15059.jpg,0,8,2,0
37478.jpg,7,25,3,2
52801.jpg,2,24,2,0
26375.jpg,9,7,2,0
24392.jpg,6,12,0,2
20047.jpg,1,13,0,2
47659.jpg,0,13,2,2
44023.jpg,1,14,1,0
37947.jpg,1,13,2,2
31788.jpg,1,23,2,2
10996.jpg,2,23,0,0
11931.jpg,0,19,0,0
10190.jpg,8,16,0,0
58051.jpg,4,13,0,2
57896.jpg,8,17,2,2
43368.jpg,1,7,2,0
59104.jpg,2,13,2,0
12083.jpg,6,12,0,2
29578.jpg,3,0,2,1
13234.jpg,1,23,0,0
29096.jpg,0,20,3,2
34007.jpg,7,21,2,2
19410.jpg,0,23,0,0
46666.jpg,2,13,1,0
10222.jpg,0,9,3,2
47141.jpg,0,9,2,2
37992.jpg,0,1,0,0
53105.jpg,4,13,3,2
31838.jpg,4,25,3,0
10464.jpg,7,23,0,0
4510.jpg,8,19,2,2
16435.jpg,3,23,0,0
44240.jpg,1,7,0,0
33046.jpg,7,12,2,2
12207.jpg,1,23,0,0
39020.jpg,0,25,3,0
30601.jpg,0,23,2,0
23846.jpg,8,19,0,0
58447.jpg,0,25,3,0
8291.jpg,7,23,0,0
18218.jpg,0,18,0,0
49118.jpg,7,13,1,2
33225.jpg,7,5,2,2
35176.jpg,0,9,2,1
4939.jpg,1,11,2,0
13863.jpg,1,16,0,0
28398.jpg,0,20,3,2
47101.jpg,9,15,0,0
10170.jpg,1,4,0,0
30263.jpg,3,4,3,0
17300.jpg,1,18,0,0
3888.jpg,0,23,2,0
34995.jpg,3,13,2,2
12929.jpg,1,23,0,0
27268.jpg,8,12,0,2
8411.jpg,0,23,0,0
9697.jpg,0,8,0,0
21544.jpg,1,9,3,2
48815.jpg,4,13,2,2
22191.jpg,2,4,0,0
15087.jpg,0,16,0,0
52079.jpg,8,23,2,0
59938.jpg,0,4,1,0
42255.jpg,2,22,2,0
34798.jpg,0,1,2,0
26224.jpg,0,24,2,0
51362.jpg,1,11,2,2
53918.jpg,0,9,2,2
23596.jpg,0,14,1,0
2977.jpg,8,23,2,2
31564.jpg,0,22,2,0
3729.jpg,1,23,2,1
34056.jpg,1,13,2,0
9219.jpg,0,4,0,2
6576.jpg,8,23,3,0
50024.jpg,0,13,3,2
36501.jpg,8,12,2,2
43171.jpg,0,25,3,2
52964.jpg,7,13,2,2
48206.jpg,0,20,3,0
22645.jpg,0,13,3,1
16736.jpg,6,7,0,2
14415.jpg,0,10,2,2
58656.jpg,7,12,2,2
11606.jpg,0,12,2,2
8650.jpg,0,20,3,0
16134.jpg,1,21,0,2
44668.jpg,7,16,2,2
13637.jpg,0,13,2,0
57350.jpg,0,2,3,2
29157.jpg,7,23,2,0
3486.jpg,8,23,0,0
47421.jpg,0,9,2,2
57600.jpg,6,13,1,2
20598.jpg,2,24,3,2
42633.jpg,4,13,3,2
33493.jpg,1,16,2,0
6439.jpg,9,7,2,2
39540.jpg,8,2,3,2
30794.jpg,8,16,2,0
46708.jpg,0,14,1,0
17267.jpg,7,23,0,0
28675.jpg,1,23,2,0
40206.jpg,0,13,2,0
17366.jpg,1,13,0,0
35815.jpg,8,10,2,2
18828.jpg,2,24,2,0
10999.jpg,0,25,3,0
26370.jpg,0,16,2,2
4676.jpg,0,0,2,0
48066.jpg,0,11,2,0
31061.jpg,5,13,2,2
25505.jpg,8,23,0,0
52802.jpg,0,24,2,0
9579.jpg,0,13,0,2
40411.jpg,8,21,2,2
38755.jpg,0,9,2,2
9989.jpg,0,23,0,0
32490.jpg,1,23,2,0
9462.jpg,8,16,0,0
45283.jpg,8,24,2,2
34631.jpg,8,19,2,0
3321.jpg,1,23,2,0
28747.jpg,0,12,2,2
6824.jpg,2,15,0,0
39447.jpg,9,12,2,2
43564.jpg,7,18,2,2
56863.jpg,2,10,3,2
9791.jpg,2,23,0,0
27108.jpg,1,12,2,2
11867.jpg,9,7,0,0
56886.jpg,0,10,3,2
33165.jpg,1,21,2,2
27429.jpg,7,23,3,2
49857.jpg,0,25,3,1
57579.jpg,7,13,1,2
24118.jpg,1,7,0,0
11612.jpg,2,12,2,2
47342.jpg,1,9,2,2
30187.jpg,0,13,2,0
21410.jpg,0,23,0,0
29098.jpg,0,20,3,0
12633.jpg,8,23,0,0
49581.jpg,0,10,3,2
54913.jpg,2,13,2,0
22011.jpg,1,9,3,2
19546.jpg,0,13,0,2
59509.jpg,4,13,2,2
59382.jpg,1,12,2,2
46561.jpg,0,25,3,0
46611.jpg,2,10,2,2
57037.jpg,1,5,2,2
42801.jpg,1,6,3,2
32355.jpg,0,25,3,0
43405.jpg,5,18,2,0
42598.jpg,1,16,2,0
59978.jpg,2,5,0,2
55486.jpg,2,13,1,2
25868.jpg,6,0,3,1
50277.jpg,2,8,2,0
4839.jpg,1,23,2,0
57862.jpg,9,13,1,2
25612.jpg,0,25,3,2
56805.jpg,6,13,2,2
41832.jpg,0,4,0,0
55990.jpg,7,13,2,2
19625.jpg,7,21,2,2
37949.jpg,3,16,2,2
36234.jpg,7,12,2,2
17160.jpg,7,16,0,0
55141.jpg,7,13,1,2
34633.jpg,0,19,2,0
57137.jpg,5,22,2,2
43094.jpg,0,14,1,0
51081.jpg,9,13,2,2
20592.jpg,6,24,3,2
11587.jpg,8,13,2,2
20391.jpg,2,1,3,2
18446.jpg,8,14,1,0
6833.jpg,0,19,2,2
9841.jpg,8,23,0,0
11461.jpg,8,16,0,0
34529.jpg,2,4,3,0
57311.jpg,0,2,3,2
13229.jpg,1,22,0,0
8909.jpg,1,4,2,1
30894.jpg,8,13,2,2
16212.jpg,0,23,0,2
46027.jpg,4,13,3,2
18056.jpg,2,24,3,2
3289.jpg,8,23,2,0
7913.jpg,0,23,0,0
23478.jpg,2,13,2,0
58563.jpg,3,16,2,0
18678.jpg,0,13,2,0
15354.jpg,0,4,3,0
44700.jpg,8,21,2,2
59856.jpg,8,13,1,2
39163.jpg,0,12,2,2
55587.jpg,7,13,1,2
35529.jpg,9,15,2,2
36991.jpg,7,9,2,2
22352.jpg,3,16,0,0
20678.jpg,1,4,2,0
16497.jpg,7,23,0,0
26982.jpg,2,13,2,2
12835.jpg,9,5,0,2
36121.jpg,0,24,2,0
2487.jpg,0,15,0,0
30606.jpg,1,17,2,0
59098.jpg,6,2,2,2
6744.jpg,0,19,2,0
26220.jpg,7,9,2,2
2387.jpg,0,4,3,0
36433.jpg,0,4,1,0
48664.jpg,4,13,2,2
42093.jpg,1,7,0,0
36737.jpg,3,23,2,2
50714.jpg,8,23,2,0
33995.jpg,0,21,2,2
44799.jpg,0,21,2,2
15838.jpg,2,12,0,2
41427.jpg,0,22,2,0
49242.jpg,6,13,0,0
8713.jpg,2,20,3,1
28020.jpg,1,3,2,0
7375.jpg,2,7,2,0
15211.jpg,1,23,0,0
45131.jpg,1,25,3,0
24919.jpg,8,21,2,2
50222.jpg,7,1,2,2
6804.jpg,2,4,2,0
30302.jpg,8,23,2,0
56507.jpg,7,13,1,2
32834.jpg,0,6,3,2
11472.jpg,1,21,0,2
27532.jpg,1,16,2,0
49675.jpg,0,20,3,0
35305.jpg,6,13,3,2
6980.jpg,0,16,2,0
38380.jpg,0,1,2,0
51059.jpg,0,13,2,2
49688.jpg,1,13,2,0
7942.jpg,8,23,0,2
45758.jpg,1,13,1,0
39280.jpg,2,4,2,0
42676.jpg,0,12,2,2
53752.jpg,1,17,2,0
28633.jpg,0,19,2,0
52332.jpg,0,24,3,2
13260.jpg,0,11,0,2
46917.jpg,3,14,1,0
50708.jpg,9,21,2,2
3677.jpg,0,4,2,0
57999.jpg,2,5,0,2
47604.jpg,5,10,3,2
50234.jpg,8,13,2,2
45928.jpg,0,13,3,0
18367.jpg,0,13,2,0
46188.jpg,3,13,3,2
19170.jpg,3,23,2,0
21696.jpg,3,25,3,2
43788.jpg,4,13,2,2
27841.jpg,8,1,2,0
31972.jpg,0,19,2,0
22382.jpg,3,16,0,0
31332.jpg,1,4,2,0
48700.jpg,4,13,0,2
34373.jpg,9,23,2,0
28775.jpg,7,13,2,2
22741.jpg,7,12,0,2
33551.jpg,1,16,2,0
10430.jpg,1,16,0,0
46641.jpg,0,13,1,2
49546.jpg,7,9,2,2
30357.jpg,8,23,2,0
43084.jpg,3,23,2,2
29867.jpg,0,20,3,0
38905.jpg,7,17,2,2
7011.jpg,1,23,2,0
21657.jpg,0,2,0,2
22096.jpg,8,4,2,0
37201.jpg,1,11,2,2
15349.jpg,1,13,3,0
56513.jpg,2,13,1,2
25247.jpg,2,9,2,2
38285.jpg,7,21,2,2
30571.jpg,4,20,3,0
13781.jpg,0,22,0,0
7353.jpg,0,23,0,0
41725.jpg,7,10,3,2
33716.jpg,0,9,3,2
47566.jpg,8,10,3,2
26062.jpg,1,16,2,0
16213.jpg,8,23,0,0
9361.jpg,0,18,0,1
49109.jpg,5,13,1,2
6441.jpg,8,4,2,0
19699.jpg,8,16,0,0
45020.jpg,8,25,3,0
53897.jpg,2,9,2,2
57241.jpg,1,9,2,2
7397.jpg,0,8,3,0
37055.jpg,2,1,2,2
14152.jpg,4,13,0,0
17322.jpg,2,20,3,0
28081.jpg,0,3,2,0
27210.jpg,3,16,2,0
24157.jpg,3,12,0,2
40185.jpg,8,13,2,2
17683.jpg,0,4,3,2
40450.jpg,2,4,3,0
37622.jpg,7,23,2,0
17875.jpg,0,13,2,0
23191.jpg,0,16,2,0
24973.jpg,1,23,2,2
5863.jpg,6,23,2,0
3402.jpg,9,9,3,2
5266.jpg,0,0,3,1
15257.jpg,0,4,0,2
57770.jpg,9,13,1,2
3315.jpg,2,23,2,0
53656.jpg,1,9,2,2
31214.jpg,0,19,2,0
55472.jpg,7,13,1,2
4958.jpg,8,23,2,0
18881.jpg,8,16,0,2
25273.jpg,7,9,2,2
26856.jpg,4,14,1,0
38233.jpg,0,20,3,1
15698.jpg,1,16,0,0
27674.jpg,9,9,3,2
47475.jpg,0,6,2,2
46316.jpg,8,25,3,0
39963.jpg,2,15,2,0
46686.jpg,8,14,1,2
57422.jpg,7,23,2,2
32199.jpg,2,12,2,0
25212.jpg,7,9,3,2
58673.jpg,8,12,2,2
12698.jpg,1,19,0,0
26837.jpg,5,22,2,0
54686.jpg,9,13,0,2
30560.jpg,4,20,3,0
9104.jpg,8,4,0,0
34287.jpg,3,13,2,2
14774.jpg,0,16,0,0
52156.jpg,0,21,2,2
33472.jpg,4,1,2,2
55375.jpg,2,13,1,2
3629.jpg,8,7,2,1
52078.jpg,8,23,2,0
30983.jpg,0,14,1,0
36446.jpg,0,19,2,0
5256.jpg,7,13,3,1
32648.jpg,0,17,3,0
9931.jpg,1,23,0,0
36837.jpg,0,19,2,2
44405.jpg,3,19,0,0
7459.jpg,3,23,2,0
21327.jpg,2,20,3,0
18787.jpg,2,24,0,0
30886.jpg,7,12,2,2
44848.jpg,0,23,2,0
27098.jpg,3,13,2,2
56673.jpg,8,25,3,0
31159.jpg,0,23,2,0
50417.jpg,4,25,3,2
13242.jpg,2,17,0,0
3902.jpg,7,23,2,2
48552.jpg,0,1,2,0
51678.jpg,4,20,3,0
33278.jpg,1,11,2,0
3283.jpg,0,23,2,0
11261.jpg,7,5,2,2
51504.jpg,1,11,2,2
39824.jpg,0,15,2,0
36563.jpg,1,23,2,0
19009.jpg,8,13,2,2
44242.jpg,0,9,2,2
39412.jpg,9,16,2,0
49102.jpg,7,13,1,2
35927.jpg,3,13,2,2
41477.jpg,7,4,1,0
19554.jpg,1,23,0,0
53149.jpg,7,10,3,2
27974.jpg,8,13,2,0
16731.jpg,1,7,0,2
25565.jpg,8,19,2,0
15313.jpg,8,19,0,0
27995.jpg,8,3,3,0
19027.jpg,7,4,3,2
48766.jpg,8,13,2,2
36225.jpg,3,4,2,0
25080.jpg,0,13,3,0
18866.jpg,0,13,0,0
44402.jpg,8,19,0,0
49690.jpg,1,13,2,0
56048.jpg,7,13,1,2
11166.jpg,6,16,0,0
56222.jpg,1,13,2,0
28342.jpg,0,20,3,0
8647.jpg,1,20,3,1
8574.jpg,7,15,0,2
54535.jpg,8,19,0,0
47334.jpg,3,9,0,2
20481.jpg,2,24,3,2
3911.jpg,1,13,2,2
55185.jpg,6,13,1,2
13571.jpg,7,13,2,0
3237.jpg,8,19,0,2
1846.jpg,1,23,2,0
15247.jpg,0,4,0,0
12853.jpg,0,8,0,0
40291.jpg,7,7,3,1
2062.jpg,0,23,3,0
58987.jpg,6,13,1,2
9424.jpg,6,16,0,0
50875.jpg,3,13,0,2
17780.jpg,1,13,0,0
20376.jpg,1,13,0,2
43756.jpg,4,13,2,2
8231.jpg,3,0,3,0
38369.jpg,0,1,2,0
17333.jpg,0,20,3,0
40960.jpg,8,23,2,0
17462.jpg,0,25,3,0
8278.jpg,1,23,0,0
41687.jpg,2,10,3,2
32629.jpg,7,23,2,0
41705.jpg,1,10,3,2
14301.jpg,0,23,0,0
12381.jpg,1,16,0,0
59657.jpg,1,13,0,2
3238.jpg,0,19,0,0
45931.jpg,0,25,3,0
32807.jpg,3,10,3,2
12235.jpg,7,16,3,0
21882.jpg,1,13,0,2
55473.jpg,2,13,1,2
13289.jpg,0,13,0,0
25603.jpg,0,25,3,0
6105.jpg,8,23,2,2
38964.jpg,7,13,2,1
52484.jpg,8,13,2,2
25434.jpg,8,18,2,0
57062.jpg,1,13,2,2
9347.jpg,8,16,0,0
29299.jpg,1,23,2,2
31070.jpg,3,13,2,2
55387.jpg,7,13,1,2
24941.jpg,7,21,2,2
26950.jpg,7,23,2,2
5504.jpg,7,23,2,0
39009.jpg,7,21,2,2
22998.jpg,0,13,2,0
29754.jpg,4,25,3,2
43625.jpg,0,5,2,2
22197.jpg,2,4,0,0
16974.jpg,1,15,0,0
54696.jpg,8,12,2,2
39731.jpg,0,13,2,2
6521.jpg,1,17,2,0
46890.jpg,1,11,2,0
13232.jpg,9,23,0,0
59011.jpg,0,19,2,0
38206.jpg,4,20,3,2
30184.jpg,7,9,2,2
9556.jpg,0,23,0,0
38336.jpg,7,21,2,2
4428.jpg,0,23,2,0
18889.jpg,1,16,0,2
21977.jpg,2,9,3,2
20828.jpg,0,18,2,0
3894.jpg,7,23,2,2
50978.jpg,7,2,2,2
5960.jpg,6,16,2,0
58499.jpg,8,5,0,2
55022.jpg,6,13,1,2
44693.jpg,8,21,2,2
57836.jpg,2,9,2,1
30537.jpg,1,0,2,1
55065.jpg,7,13,1,2
44473.jpg,0,19,1,2
45208.jpg,8,25,3,2
15114.jpg,0,22,0,0
27910.jpg,0,22,2,2
40506.jpg,8,25,3,0
19807.jpg,8,23,3,0
15152.jpg,0,16,0,0
8925.jpg,0,1,2,0
37794.jpg,2,16,2,0
15362.jpg,0,15,2,0
27821.jpg,0,1,2,0
14197.jpg,0,5,0,2
22594.jpg,1,23,0,0
18171.jpg,3,21,0,2
44568.jpg,2,15,2,0
20526.jpg,1,1,3,2
55993.jpg,6,13,1,2
39992.jpg,8,4,3,0
18690.jpg,7,3,3,2
18817.jpg,0,24,2,0
28100.jpg,0,3,2,0
44897.jpg,0,23,2,0
31956.jpg,0,19,2,0
13544.jpg,2,6,3,2
38600.jpg,9,23,2,0
39285.jpg,0,15,2,0
6707.jpg,1,23,2,0
5394.jpg,8,19,2,1
30679.jpg,4,20,3,0
19588.jpg,8,21,2,2
39381.jpg,0,11,2,0
13875.jpg,1,16,0,0
4462.jpg,0,13,2,0
29111.jpg,8,18,2,0
16224.jpg,1,13,0,0
58561.jpg,1,11,0,2
36407.jpg,0,18,2,0
37691.jpg,0,0,2,1
45821.jpg,7,10,2,2
49989.jpg,8,18,2,0
17417.jpg,0,25,3,0
49638.jpg,7,21,2,2
20022.jpg,1,16,0,0
55307.jpg,8,18,2,2
42226.jpg,1,21,2,2
4776.jpg,8,23,2,2
46546.jpg,0,25,3,0
7736.jpg,7,13,0,0
51889.jpg,6,24,2,2
21810.jpg,2,24,3,0
14009.jpg,0,23,0,0
30731.jpg,6,13,2,2
24354.jpg,1,12,0,2
59243.jpg,0,25,3,0
11348.jpg,1,11,2,0
47618.jpg,7,10,3,2
57194.jpg,9,13,2,2
26632.jpg,0,4,0,2
59998.jpg,5,10,3,2
47676.jpg,0,5,2,2
3013.jpg,0,16,2,0
3793.jpg,1,23,2,0
34803.jpg,3,1,2,0
45683.jpg,4,14,1,2
13394.jpg,8,16,2,0
17778.jpg,0,1,0,0
7402.jpg,0,8,3,0
45670.jpg,7,14,1,0
13405.jpg,3,16,2,0
32751.jpg,0,4,2,0
27092.jpg,2,12,2,2
15622.jpg,0,13,2,0
8778.jpg,0,16,0,0
54689.jpg,3,13,2,2
10057.jpg,8,23,0,0
50221.jpg,6,1,2,2
12637.jpg,0,23,0,0
39458.jpg,8,12,2,2
49701.jpg,7,13,2,0
36935.jpg,1,14,1,0
59987.jpg,0,5,0,2
9571.jpg,0,9,0,1
5436.jpg,0,23,2,0
28459.jpg,6,17,2,2
11626.jpg,6,12,2,2
31655.jpg,0,16,2,0
19431.jpg,0,17,2,0
6117.jpg,3,7,2,0
18742.jpg,2,21,0,2
2679.jpg,0,23,2,0
7311.jpg,0,21,2,2
4355.jpg,0,23,2,0
42816.jpg,0,3,2,2
43820.jpg,7,13,2,2
20773.jpg,7,6,2,2
16461.jpg,1,16,0,0
51557.jpg,0,25,3,0
16334.jpg,5,16,0,0
4522.jpg,0,19,2,0
53536.jpg,5,3,3,2
48592.jpg,4,13,2,2
59713.jpg,8,13,2,2
42042.jpg,8,19,2,0
23597.jpg,0,13,1,0
16114.jpg,0,15,0,0
25917.jpg,0,23,2,2
3362.jpg,0,23,2,0
18273.jpg,1,12,0,2
50345.jpg,8,12,2,2
45342.jpg,0,10,2,2
38418.jpg,6,1,2,2
13212.jpg,0,19,1,2
51079.jpg,1,13,2,2
31917.jpg,0,13,2,2
27607.jpg,8,22,2,0
18465.jpg,8,14,1,2
56331.jpg,4,25,3,2
5280.jpg,3,23,2,0
23743.jpg,2,20,3,2
45877.jpg,1,25,3,0
54685.jpg,7,12,0,2
35667.jpg,2,7,2,0
2025.jpg,0,23,0,0
19765.jpg,0,25,3,1
25469.jpg,4,19,2,2
14014.jpg,8,23,2,0
50311.jpg,4,13,2,0
7083.jpg,0,0,3,1
22461.jpg,7,13,0,2
12681.jpg,1,13,2,0
59559.jpg,4,13,2,2
51430.jpg,8,16,2,0
57363.jpg,0,2,3,2
10456.jpg,0,23,0,0
14300.jpg,1,23,0,0
49761.jpg,8,13,2,2
38781.jpg,3,4,2,0
16355.jpg,6,16,0,0
15162.jpg,7,23,0,0
28697.jpg,0,12,2,2
14589.jpg,2,1,2,2
14533.jpg,3,23,0,0
39828.jpg,0,15,2,0
41609.jpg,7,16,2,0
29491.jpg,8,25,3,2
19507.jpg,2,1,0,0
22818.jpg,0,4,3,0
7743.jpg,7,23,0,0
11297.jpg,1,11,0,0
2922.jpg,8,23,0,0
21627.jpg,0,2,0,2
38344.jpg,7,23,2,0
43473.jpg,5,4,2,0
40510.jpg,8,25,3,0
27997.jpg,1,3,2,0
56912.jpg,7,10,3,2
6856.jpg,3,19,2,0
30138.jpg,7,23,2,2
30912.jpg,1,13,2,2
34648.jpg,0,19,0,2
57300.jpg,0,10,3,2
55161.jpg,7,13,1,2
24694.jpg,8,23,2,0
39183.jpg,5,12,2,2
22780.jpg,3,12,2,2
39314.jpg,7,13,2,2
15415.jpg,0,19,0,2
40194.jpg,9,13,2,2
39786.jpg,1,16,2,0
57274.jpg,7,16,2,0
38948.jpg,7,21,2,2
3907.jpg,8,13,2,2
28010.jpg,0,13,2,0
37437.jpg,2,9,2,2
46036.jpg,4,13,3,2
42558.jpg,5,12,2,2
22950.jpg,0,25,3,1
11512.jpg,2,10,3,2
6436.jpg,8,4,2,0
12010.jpg,7,16,0,0
59571.jpg,4,13,2,0
17704.jpg,7,4,0,1
59665.jpg,9,13,0,2
47057.jpg,1,13,2,2
10874.jpg,1,23,0,0
11853.jpg,0,7,2,0
5413.jpg,7,21,2,2
59467.jpg,4,13,2,2
15645.jpg,0,17,3,0
53388.jpg,3,12,2,2
8818.jpg,7,16,0,0
19827.jpg,7,16,0,0
40005.jpg,0,20,3,0
9236.jpg,2,16,0,0
17594.jpg,6,20,2,1
20201.jpg,8,13,0,0
55639.jpg,0,10,3,2
28318.jpg,2,4,3,0
26958.jpg,1,16,2,2
22722.jpg,0,4,0,0
11993.jpg,1,23,0,0
2681.jpg,0,23,2,0
46376.jpg,0,16,2,0
11245.jpg,0,13,0,2
32365.jpg,8,25,3,0
57509.jpg,0,4,0,0
33219.jpg,0,21,2,2
50629.jpg,0,13,3,0
40321.jpg,0,19,2,0
37972.jpg,0,6,0,2
12175.jpg,1,16,0,0
30486.jpg,8,2,2,2
42810.jpg,0,3,2,2
38426.jpg,4,13,2,2
53710.jpg,3,9,2,2
3087.jpg,1,23,2,0
37858.jpg,0,9,2,2
32723.jpg,7,13,2,2
3832.jpg,7,15,2,1
42853.jpg,0,13,2,2
6246.jpg,7,23,2,2
21419.jpg,9,21,3,2
36921.jpg,2,24,3,0
43755.jpg,4,13,2,2
11487.jpg,0,25,3,0
28019.jpg,0,3,2,0
53367.jpg,7,0,2,1
54514.jpg,8,4,0,0
21150.jpg,1,16,0,0
18643.jpg,1,23,0,0
58196.jpg,8,9,2,2
57299.jpg,0,10,3,2
35381.jpg,0,4,2,0
9696.jpg,2,8,0,0
4527.jpg,0,19,2,0
13602.jpg,8,13,2,0
21720.jpg,0,10,3,2
21342.jpg,4,20,3,0
41982.jpg,8,23,2,0
16190.jpg,1,13,0,0
24215.jpg,9,23,2,0
37292.jpg,4,25,3,2
2398.jpg,0,4,3,0
32364.jpg,0,25,3,0
10846.jpg,1,23,0,0
49240.jpg,1,13,0,0
26305.jpg,8,23,0,0
5013.jpg,8,21,2,2
3650.jpg,8,19,2,0
39541.jpg,7,2,3,2
3266.jpg,7,23,2,0
55271.jpg,0,13,1,2
57861.jpg,3,13,1,2
